06NAIROBI284,John F. Hoover
06TAIPEI211,Douglas H. Paal
06MUSCAT73,William R. Stewart
06COLOMBO131,James F. Entwistle
06PRAGUE58,Michael Dodman
06TAIPEI220,Douglas H. Paal
06TAIPEI221,Douglas H. Paal
06LJUBLJANA45,Thomas B. Robertson
06RIYADH275,John Kincannon
06DHAKA338,D.C. Mccullough
06DOHA104,Chase Untermeyer
06ALMATY211,John Ordway
06SEOUL272,Sung Y. Kim
06TAIPEI222,Douglas Paal
06AMMAN483,David Hale
06KATHMANDU223,James F. Moriarty
06BANGKOK429,Ralph Boyce
06NICOSIA71,Jane Zimmerman
06CAIRO358,Francis Ricciardone
06RANGOON87,Shari Villarosa
06SANTODOMINGO238,Michael Meigs
06DAMASCUS234,Stephen A. Seche
06DHAKA352,D.C. Mccullough
06DHAKA353,D.C. Mccullough
06ASHGABAT105,Tracey Jacobson
06MANAMA89,Susan L. Ziadeh
06LIMA248,David C. Brooks
06KATHMANDU228,James F. Moriarty
06ASUNCION77,Mark A. Stamilio
06KIRKUK9,Richard K. Bell
06MANAMA91,William T. Monroe
06MANAMA92,William T. Monroe
06OSLO72,Benson K. Whitney
06ABUDHABI191,Michele J. Sison
06ABUDHABI192,Michele J. Sison
06ASHGABAT107,Tracey Ann Jacobson
06DOHA106,Chase Untermeyer
06ANKARA249,Janice G. Weiner
06DAKAR154,Robert P. Jackson
06BOGOTA553,William B. Wood
06LAGOS84,William Howe
06YEREVAN98,John M. Evans
06KINSHASA101,Tjnaber
06VIENNA199,Gregory E. Phillips
06BOGOTA555,William B. Wood
06BUCHAREST116,Nicholas Taubman
06BAGHDAD195,Zalmay Khalilzad
06KUWAIT208,Matt Tueller
06ANKARA256,Nancy Mceldowney
06COLOMBO134,Jeffrey J. Lunstead
06CAIRO382,Michael Corbin
06MANAGUA119,Paul Trivelli
06KUWAIT209,Matt Tueller
06COLOMBO135,Jeffrey J. Lunstead
06OTTAWA194,David Wilkins
06JERUSALEM286,Jake Walles
06COLOMBO136,Jeffrey J. Lunstead
06MOSCOW585,Kirk Augustine
06COLOMBO137,James F. Entwistle
06ANKARA262,Nancy Mceldowney
06AMMAN520,David Hale
06KINSHASA105,Cbrown
06DAKAR160,Robert P. Jackson
06LIMA262,J. Curtis Struble
06BOGOTA576,William B. Wood
06SANTIAGO151,Emi L. Yamauchi
06MANAGUA124,Paul Trivelli
06LAPAZ169,David N. Greenlee
06MANAGUA127,Paul A. Trivelli
06LIMA269,Samantha Carl-Yoder
06ASUNCION79,Mark A. Stamilio
06DHAKA354,D.C. Mccullough
06DARESSALAAM125,Mary B. Johnson
06KABUL318,Angus Simmons
06TAIPEI229,Douglas H. Paal
06SANAA111,Thomas C. Krajeski
06TAIPEI240,Douglas H. Paal
06ANKARA264,Janice G. Weiner
06SINGAPORE201,Laurent Charbonnet
06BEIJING1427,Deborah Seligsohn
06KUWAIT224,Richard Lebaron
06MINSK56,George Krol
06TAIPEI242,Douglas Paal
06RANGOON93,W. Patrick Murphy
06KATHMANDU232,James F. Moriarty
06NAIROBI315,John F. Hoover
06RANGOON94,Dean Tidwell
06HANOI196,John S. Boardman
06AMMAN534,David Hale
06ASHGABAT108,Tracey Ann Jacobson
06MANAMA99,William T. Monroe
06KINSHASA107,Cbrown
06HARARE74,Eric T. Schultz
06AMMAN540,David Hale
06NDJAMENA87,Kathleen Fitzgibbon
06DHAKA361,D.C. Mccullough
06KINSHASA108,Cbrown
06VIENNA205,Gregory E. Phillips
06VIENNA206,Gregory E. Phillips
06PRAGUE66,Michael Dodman
06MOSCOW650,Kirk Augustine
06ABUDHABI209,Michele J. Sison
06KABUL328,Simmons As
06AMMAN546,David Hale
06SANJOSE156,Mark Langdale
06OSLO77,Mike Hammer
06HARARE77,For
06ANKARA273,Ross Wilson
06SANJOSE158,Mark Langdale
06SANJOSE159,Mark Langdale
06RABAT115,Thomas T. Riley
06KUWAIT235,Matt Tueller
06DUBAI347,Jason L Davis
06NICOSIA86,Henry Hand
06RABAT117,Thomas T. Riley
06NICOSIA87,Ronald L. Schlicher
06MANAGUA134,Paul Trivelli
06DAMASCUS254,Stephen Seche
06JERUSALEM324,Jake Walles
06VIENNA208,Gregory E. Phillips
06PARIS466,Craig Stapleton
06LAGOS90,William Howe
06LAGOS91,William Howe
06BAGHDAD202,Zalmay Khalilzad
06BAGHDAD203,Zalmay Khalilzad
06PANAMA147,William A. Eaton
06LAPAZ179,David N. Greenlee
06COLOMBO142,James F. Entwistle
06NEWDELHI512,David Mulford
06MANAMA106,William T. Monroe
06ZAGREB92,Ralph Frank
06LJUBLJANA54,Thomas B. Robertson
06AMMAN568,David Hale
06TAIPEI262,David Keegan
06TOKYO397,Joyce Rabens
06KATHMANDU244,James F. Moriarty
06KATHMANDU245,James F. Moriarty
06MANILA350,Acting Pol/C Joseph L. Novak
06ZAGREB93,V. K. Delawie
06JERUSALEM338,Jake Walles
06DAMASCUS270,Stephen A. Seche
06KABUL339,Angus Simmons
06KATHMANDU247,Elisabeth I. Millard
06JERUSALEM340,Jake Walles
06SANAA135,Thomas C. Krajeski
06SANAA136,Thomas C. Krajeski
06SANAA137,Thomas C. Krajeski
06KUWAIT251,Richard Lebaron
06ANKARA278,Tom Goldberger
06NEWDELHI546,Geoff Pyatt
06NEWDELHI547,"Bob Blake, Jr."
06NEWDELHI550,Geoff Pyatt
06TELAVIV349,Norman H. Olsen
06ADDISABABA217,Vicki Huddleston
06NEWDELHI553,Geoff Pyatt
06NEWDELHI554,Geoff Pyatt
06DUBAI372,Jason Davis
06DARESSALAAM145,Maureen B. Latour
06NEWDELHI555,Geoff Pyatt
06DAMASCUS275,Stephen Seche
06NEWDELHI556,Geoff Pyatt
06JERUSALEM345,Jake Walles
06DAMASCUS276,Stephen Seche
06SANTIAGO166,Emi L. Yamauchi
06KUWAIT263,Richard Lebaron
06ABUDHABI255,Martin Quinn
06ABUDHABI256,Martin Quinn
06DAMASCUS278,Stephen A. Seche
06MANAMA116,Susan L. Ziadeh
06KUWAIT265,Richard Lebaron
06CAIRO431,Francis Ricciardone
06ROME237,Acting Ecmin Richard Boly
06ABUDHABI257,Martin Quinn
06MANAMA117,William T. Monroe
06AMMAN612,David Hale
06SANTODOMINGO263,Michael Garuckis
06RABAT132,Wayne J. Bush
06AMMAN613,David Hale
06RABAT133,Wayne J. Bush
06MANAGUA179,Paul A. Trivelli
06VIENNA230,Gregory E. Phillips
06VIENNA232,Scott F. Kilner
06MADRID205,Kathy Fitzpatrick
06JERUSALEM347,Jake Walles
06BAGHDAD209,Zalmay Khalilzad
06MOSCOW754,William J. Burns
06DAKAR181,Robert P. Jackson
06HILLAH10,Alfred Fonteneau
06BAGHDAD210,Tom Delare
06SANTODOMINGO267,Michael Meigs
06SANTIAGO170,Craig Kelly
06JERUSALEM348,Jake Walles
06SANTODOMINGO268,Michael Meigs
06LAGOS98,William Howe
06SANTIAGO171,Emi L. Yamauchi
06QUEBEC13,Abigail Friedman
06BOGOTA696,William B. Wood
06WELLINGTON67,David R. Burnett
06SINGAPORE228,Laurent Charbonnet
06BAGHDAD212,Zalmay Khalilzad
06YEREVAN110,A.F. Godfrey
06LJUBLJANA55,Com Thomas B. Robertson
06COLOMBO152,Jeffrey J. Lunstead
06KABUL351,Richard Norland
06HONGKONG335,Acting Dpo Simon Schuchat
06NDJAMENA95,Lucy Tamlyn
06LJUBLJANA57,Thomas B. Robertson
06LAGOS99,W. Howe
06KATHMANDU252,James F. Moriarty
06PESHAWAR46,Michael Spangler
06ROME239,David D. Pearce
06MANILA364,Acting Pol/C Joseph L. Novak
06KIEV335,For
06KIEV336,For
06ZAGREB103,Frank
06BANGKOK500,Ralph L. Boyce
06BANGKOK501,Ralph Boyce
06LAGOS100,William Howe
06KATHMANDU254,James F. Moriarty
06CAIRO441,Michael Corbin
06KABUL359,Richard Norland
06KATHMANDU255,James F. Moriarty
06MUSCAT100,William R. Stewart
06JAKARTA1078,B. Lynn Pascoe
06JERUSALEM366,Jake Walles
06ANKARA284,Janice G. Weiner
06PORTAUPRINCE185,Timothy M. Carney
06HELSINKI72,Gregory Thome
06BAGHDAD215,Robert Ford
06DAMASCUS286,Stephen Seche
06HILLAH11,Alfred Fonteneau
06HILLAH12,Alfred Fonteneau
06DAMASCUS287,Stephen A. Seche
06KABUL362,Richard Norland
06DOHA125,Chase Untermeyer
06AMMAN629,David Hale
06ANKARA287,Janice G. Weiner
06DAMASCUS288,Stephen A. Seche
06TELAVIV366,Gene A. Cretz
06KHARTOUM207,Linnisa Wahid
06MOSCOW797,William J. Burns
06DOHA127,Chase Untermeyer
06SOFIA121,Jeff Levine
06ABIDJAN86,Off Ktsai
06BAGHDAD217,David M. Satterfield
06BAGHDAD218,Zalmay Khalilzad
06DAMASCUS290,Stephen Seche
06AMMAN632,David Hale
06LAPAZ195,David N. Greenlee
06BUCHAREST143,Robert Gilchrist
06ROME241,Anna M. Borg
06BAGHDAD219,Tom Delare
06TELAVIV370,William Weinstein
06PRAGUE85,Michael Dodman
06CAIRO481,Michael Corbin
06CAIRO482,Michael Corbin
06BASRAH10,Mark Marrano
06PARIS535,Josiah Rosenblatt
06PARIS536,Andrew Koss
06HILLAH13,Alfred Fonteneau
06LAGOS101,Shannon Ross
06LAGOS102,Shannon Ross
06PORTOFSPAIN131,Eugene P. Sweeney
06LAPAZ196,David N. Greenlee
06TOKYO442,Joyce Rabens
06TAIPEI323,Tim Neely
06SEOUL327,Joseph Y. Yun
06TAIPEI324,David J. Keegan
06TAIPEI325,David J. Keegan
06BANGKOK524,Ralph L. Boyce
06MOSCOW802,Kirk Augustine
06HARARE86,Christopher W. Dell
06DHAKA429,Judith Chammas
06DHAKA431,Judith Chammas
06NEWDELHI583,David Mulford
06BEIJING1773,Robert Griffiths
06AMMAN645,David Hale
06KATHMANDU267,James F. Moriarty
06DUSHANBE178,Richard E. Hoagland
06NAIROBI395,John Hoover
06DUSHANBE179,Richard E. Hoagland
06KINSHASA139,Cbrown
06NEWDELHI613,Bob Blake Jr.
06KINSHASA141,Cbrown
06ASHGABAT139,Tracey Ann Jacobson
06YEREVAN118,A.F. Godfrey
06ASHGABAT140,Tracey Ann Jacobson
06KATHMANDU270,James F. Moriarty
06KATHMANDU271,James F. Moriarty
06THEHAGUE190,Chat Blakeman
06DUBLIN94,Mary E. Daly
06CONAKRY93,Julie Winn
06CONAKRY94,Julie Winn
06PORTAUPRINCE204,Douglas Griffiths
06YEREVAN119,John M. Evans
06SANSALVADOR210,Michael A. Butler
06ANKARA314,Nancy Mceldowney
06ATHENS231,Charles P. Ries
06OSLO95,Benson K. Whitney
06NICOSIA111,Ronald L. Schlicher
06BRATISLAVA72,Lawrence Silverman
06MOSCOW857,Kirk Augustine
06TELAVIV387,Richard H. Jones
06WARSAW131,Victor Ashe
06ZAGREB113,Ralph Frank
06ANKARA317,Janice G. Weiner
06PARIS552,Josiah Rosenblatt
06PARIS553,Josiah Rosenblatt
06KIEV365,For
06DUBLIN98,Mary E. Daly
06NICOSIA113,R. Schlicher
06VIENNA264,Michael Detar
06BUCHAREST153,Robert Gilchrist
06PORTOFSPAIN137,Eugene P. Sweeney
06PARIS554,Josiah Rosenblatt
06WARSAW134,Victor Ashe
06TELAVIV389,Richard H. Jones
06TELAVIV390,Gene A. Cretz
06VIENNA268,Michael Detar
06MOSCOW861,Daniel A. Russell
06VIENNA269,Michael Detar
06JERUSALEM385,Jake Walles
06PRAGUE94,Michael Dodman
06BOGOTA766,Jeffrey Delaurentis
06TELAVIV392,Richard H. Jones
06PRAGUE95,Michael Dodman
06PARIS560,Josiah Rosenblatt
06PRAGUE96,Michael Dodman
06CARACAS203,Robert R. Downes
06PARIS563,Josiah Rosenblatt
06BAGHDAD224,Zalmay Khalilzad
06BAGHDAD225,Zalmay Khalilzad
06BUENOSAIRES204,Lino Gutierrez
06GEORGETOWN96,Michael D. Thomas
06LAPAZ205,David N. Greenlee
06LAGOS122,Brian L. Browne
06MEXICO456,Leslie A. Bassett
06PORTAUPRINCE211,Douglas M. Griffiths
06MEXICO466,Leslie A. Bassett
06MANAGUA212,Paul Trivelli
06BASRAH12,Mark Marrano
06LAGOS123,Brian L. Browne
06KUWAIT280,Richard Lebaron
06KUWAIT285,Richard Lebaron
06BAGHDAD241,David Satterfield
06KUWAIT286,Richard Lebaron
06LAGOS124,Brian L. Browne
06KIRKUK11,Rbell
06KIRKUK12,Rbell
06RIYADH390,James C. Oberwetter
06KHARTOUM219,Michael Honigstein
06MUSCAT112,William R. Stewart
06CAIRO493,Francis Ricciardone
06KUWAIT303,Richard Lebaron
06ABUDHABI288,Michele J. Sison
06LAGOS125,Brian L. Browne
06KUWAIT305,Richard Lebaron
06KUWAIT306,Richard Lebaron
06AMMAN718,David Hale
06KIRKUK17,Bell
06KIRKUK18,Bell
06SANAA167,Nabeel Khoury
06TELAVIV394,Richard H. Jones
06BEIRUT268,Jeffrey Feltman
06ALMATY326,Mark Asquino
06KHARTOUM229,B) And ( D)
06JEDDAH86,Tatiana Gfoeller
06MANILA407,Acting Pol/C Joseph L. Novak
06LAGOS126,Brian L. Browne
06KHARTOUM230,Eric Whitaker
06KUWAIT311,Stephen Carrig
06MOSCOW868,William J. Burns
06KATHMANDU284,James F. Moriarty
06BANGKOK555,Ralph L. Boyce
06BASRAH13,Mark Marrano
06MOSCOW873,Kirk Augustine
06BRATISLAVA77,Lawrence R. Silverman
06KATHMANDU286,James F. Moriarty
06ALMATY333,Mark Asquino
06KINSHASA153,Msanderson
06KATHMANDU287,James F. Moriarty
06DAMASCUS311,Stephen A. Seche
06ALMATY335,Mark Asquino
06ALMATY336,Mark Asquino
06SANAA212,Thomas C. Krajeski
06CONAKRY101,Julie Winn
06MOSCOW921,William J. Burns
06ASHGABAT151,Tracey Ann Jacobson
06MANAMA137,Susan L. Ziadeh
06BAGHDAD258,Robert S. Ford
06MOSCOW922,Kirk Augustine
06BAGHDAD259,Robert S. Ford
06MOSCOW923,Kirk Augustine
06NEWDELHI657,David C. Mulford
06ANKARA331,Ross Wilson
06MOSUL4,H. Carl Gettinger
06NEWDELHI659,Mulford
06MOSCOW930,Kirk Augustine
06KUWAIT316,Richard Lebaron
06KABUL417,Angus Simmons
06MANAGUA213,Paul Trivelli
06YEREVAN127,A.F. Godfrey
06KABUL418,Richard Norland
06BOGOTA824,William B. Wood
06BOGOTA825,William B. Wood
06KIEV382,For
06NICOSIA117,Ronald L. Schlicher
06CAIRO553,Michael Corbin
06HARARE95,Christopher Dell
06MASERU51,June Carter Perry
06KHARTOUM234,E. Whitaker
06CAIRO557,Francis J. Ricciardone
06DAMASCUS338,Stephen A. Seche
06TELAVIV427,Richard H. Jones
06KHARTOUM235,E. Whitaker
06HARARE96,B/D
06PARIS596,Josiah Rosenblatt
06NICOSIA118,Ronald L. Schlicher
06LAGOS130,Brian L. Browne
06ANKARA345,Janice G. Weiner
06BOGOTA830,William B. Wood
06BRATISLAVA79,Lawrence Silvernman As
06CAIRO561,Michael Corbin
06CARACAS211,Robert R. Downes
06HARARE98,B/D
06BAGHDAD262,Robert S. Ford
06PARIS599,Craig Stapleton
06BAGHDAD264,Robert S. Ford
06BOGOTA832,William B. Wood
06PARIS602,Andrew Koss
06CARACAS217,Robert R. Downes
06BAGHDAD265,Robert S. Ford
06CARACAS219,Robert R. Downes
06SANTIAGO198,Andrew Chritton
06CARACAS220,Robert R. Downes
06PORTAUPRINCE221,Douglas Griffiths
06PORTAUPRINCE222,Douglas M. Griffiths
06LAPAZ217,David N. Greenlee
06BUENOSAIRES228,Lino Gutierrez
06BOGOTA848,William B. Wood
06BOGOTA849,William B. Wood
06MANAGUA220,Paul A. Trivelli
06MANAGUA221,Paul Trivelli
06BOGOTA860,William B. Wood
06MANAGUA223,Paul Trivelli
06MANAGUA224,Paul Trivelli
06RANGOON124,Off Tlmanlowe
06BAGHDAD267,Robert S. Ford
06LJUBLJANA63,Thomas B. Robertson
06KIRKUK20,Richard K. Bell
06MUSCAT122,Richard L. Baltimore III
06YEREVAN129,A.F. Godfrey
06LJUBLJANA66,Com Thomas B. Robertson
06BEIRUT279,Jeffrey D. Feltman
06BEIRUT280,Jeffrey D. Feltman
06ACCRA255,Pamela E. Bridgewater
06ACCRA256,Scott Ticknor
06BEIRUT281,Jeffrey D. Feltman
06MUSCAT126,Richard L. Baltimore III
06KATHMANDU313,James F. Moriarty
06BASRAH14,Mark Marrano
06JAKARTA1179,B. Lynn Pascoe
06NDJAMENA141,Kathleen Fitzgibbon
06DUSHANBE199,Richard Hoagland
06NICOSIA121,Ronald L. Schlicher
06YEREVAN130,A.F. Godfrey
06ABUDHABI313,Michele J.Sison
06KHARTOUM239,Cameron Hume
06KHARTOUM240,E. Whitaker
06COLOMBO172,James F. Entwistle
06KHARTOUM241,Cameron Hume
06ABUDHABI316,Michele J. Sison
06KABUL429,Mary Townswick
06NEWDELHI699,Geoff Pyatt
06TELAVIV450,Gene A. Cretz
06BAGHDAD274,Robert S. Ford
06BAGHDAD275,Robert S. Ford
06MUSCAT130,Richard L. Baltimore III
06THEHAGUE207,Andrew Schofer
06TASHKENT245,Jon R. Purnell
06DOHA152,Chase Untermeyer
06MOSCOW963,William J. Burns
06BAGHDAD277,Robert S. Ford
06MEXICO505,Antonio O. Garza Jr.
06TASHKENT247,Jon R. Purnell
06TELAVIV453,Richard H. Jones
06OSLO101,Benson K. Whitney
06BOGOTA871,William B. Wood
06KINSHASA161,Cbrown
06TELAVIV454,Gene A. Cretz
06CARACAS226,Robert Downes
06NDJAMENA143,Kathleen Fitzgibbon
06TELAVIV456,Gene A. Cretz
06ABUJA225,John Campbell
06KIEV400,Aubrey Carlson
06MOSUL5,H. Carl Gettinger
06BAGHDAD281,Zalmay Khalilzad
06KINSHASA164,Msanderson
06THEHAGUE210,Chat Blakeman
06LAGOS137,Brian L. Browne
06LAGOS138,Brian L. Browne
06WARSAW148,Ken Hillas
06WARSAW149,Ken Hillas
06BAGHDAD282,Ohara
06KIRKUK21,Rbell
06KIRKUK22,Rbell
06CARACAS237,Robert Downes
06BOGOTA897,William B. Wood
06GUATEMALA188,James M. Derham
06TEGUCIGALPA193,Charles A. Ford
06STATE16185,Christopher R. Hill
06JAKARTA1185,Kurt Van Der Walde
06DHAKA536,D.C. Mccullough
06SEOUL368,Joseph Y. Yun
06KATHMANDU321,Grace Shelton
06RANGOON136,W. Patrick Murphy
06BAGHDAD285,David C. Litt
06DUSHANBE204,Richard Hoagland
06KUWAIT363,Richard Lebaron
06AMMAN738,Affaires Daniel Rubinstein
06MASERU59,June Carter Perry
06TELAVIV471,Gene A. Cretz
06COLOMBO176,James F. Entwistle
06NEWDELHI736,David C. Mulford
06KIEV408,Aubrey Carlson
06PANAMA184,William Eaton
06KABUL443,Angus Simmons
06KABUL444,Michael Kidwell
06ANKARA386,Ross Wilson
06SANAA221,Nabeel Khoury
06YEREVAN145,A.F. Godfrey
06PARIS655,Pao Caitlin Bergin
06SANAA226,Joey Hood
06TASHKENT261,Jon R. Purnell
06TASHKENT262,Jon R. Purnell
06TASHKENT263,Jon R. Purnell
06GEORGETOWN112,Roland W. Bullen
06KIRKUK23,Rbell
06KABUL455,Angus Simmons
06SANTODOMINGO344,Hans Hertell
06ANKARA391,Ross Wilson
06MOSCOW1025,Bruce Donahue
06KINSHASA170,Roger Meece
06KINSHASA171,Roger Meece
06MUSCAT134,Richard L. Baltimore III
06JEDDAH98,Tatiana C. Gfoeller
06JEDDAH99,Tatiana C. Gfoeller
06JEDDAH101,Tatiana Gfoeller
06MOSUL6,H. Carl Gettinger
06NICOSIA136,R. Schlicher
06ABUJA232,Usdel Member Erin Y. Tariot
06ABUJA233,Usdel Team Member E. Tariot
06ABUJA234,Usdel Member E. Tariot
06DAMASCUS363,Stephen A. Seche
06ABIDJAN112,Phaedra Gwyn
06PORTAUPRINCE235,Douglas M. Griffiths
06KINSHASA172,Roger Meece
06KHARTOUM253,E. Whitaker
06WARSAW159,Victor Ashe
06KINSHASA173,Roger Meece
06BEIRUT286,Jeffrey Feltman
06KINSHASA174,Cbrown
06KINSHASA175,Msanderson
06KINGSTON203,Brenda Lagrange Johnson
06KINGSTON204,Brenda L. Johnson
06DAKAR239,Robert P. Jackson
06BUCHAREST178,Mark Taplin
06BAGHDAD294,Zalmay Khalilzad
06WELLINGTON86,David R. Burnett
06LAPAZ240,David N. Greenlee
06CAIRO603,Francis J. Ricciardone
06CAIRO604,Francis Ricciardone
06DHAKA563,Judith Chammas
06DHAKA564,Judith Chammas
06LJUBLJANA74,Thomas B. Robertson
06RANGOON138,Dean Tidwell
06TELAVIV481,Gene A. Cretz
06ADDISABABA304,Vicki Huddleston
06SKOPJE105,Shubler
06WELLINGTON90,Katherine B. Hadda
06RANGOON140,Dean Tidwell
06VIENNA309,Scott F. Kilner
06VIENNA310,Scott Kilner
06COLOMBO180,Jeffrey J. Lunstead
06DHAKA590,David Renz
06BANGKOK635,Ralph L. Boyce
06BANGKOK636,Alex A. Arvizu
06TUNIS208,William J. Hudson
06ASHGABAT161,Tracey Ann Jacobson
06KIEV456,Aubrey A. Carlson
06JAKARTA1374,David R. Greenberg
06ANKARA407,Janice G. Weiner
06WARSAW160,Victor Ashe
06COLOMBO187,James F. Entwistle
06PARIS680,Josiah Rosenblatt
06LIMA428,Samantha Carl-Yoder
06KINSHASA178,Tjnaber
06TASHKENT266,Jon R. Purnell
06BAGHDAD300,Robert S. Ford
06KATHMANDU331,James F. Moriarty
06KHARTOUM256,Michael Honigstein
06NAIROBI494,John Hoover
06TASHKENT269,Jon R. Purnell
06ANKARA409,W. Scott Reid
06KIEV459,For
06YEREVAN150,A.F. Godfrey
06DUSHANBE224,Richard Hoagland
06ALMATY406,Mark Asquino
06HARARE112,Christopher Dell
06BAKU152,Reno L. Harnish III
06BASRAH15,Mark Marrano
06KABUL461,Stevens
06CARACAS254,Robert R. Downes
06KIEV461,For
06MOSCOW1043,Bruce Donahue
06NEWDELHI759,David Mulford
06ISTANBUL130,Deborah Jones
06CARACAS259,Robert R. Downes
06DAMASCUS391,Stephen A. Seche
06NEWDELHI760,Mulford
06PRAGUE112,Mark Canning
06BELGRADE155,Michael C. Polt
06DAMASCUS392,Stephen A. Seche
06ANKARA413,Ross Wilson
06QUEBEC16,Abigail Friedman
06STOCKHOLM154,Casey Christensen
06CARACAS260,Robert Downes
06DAMASCUS394,Stephen Seche
06DAKAR249,Robert P. Jackson
06AMMAN809,Daniel Rubinstein
06SOFIA185,John Beyrle
06ROME310,David Whiting
06VIENNA322,Gregory E. Phillips
06TELAVIV497,Richard H. Jones
06CAIRO645,Michael Corbin
06BEIRUT304,Jeffrey Feltman
06BEIRUT305,Jeffrey D. Feltman
06CARACAS265,Robert Downes
06CAIRO646,Michael Corbin
06MANAGUA251,Peter M. Brennan
06VIENNA324,Gregory E. Phillips
06CAIRO647,Michael Corbin
06PORTOFSPAIN164,Eugene P. Sweeney
06PORTOFSPAIN165,Eugene P. Sweeney
06PORTAUPRINCE246,Timothy M. Carney
06BAGHDAD306,Zalmay Khalilzad
06SANTIAGO235,Craig Kelly
06ALMATY410,Deborah Mennuti
06ALMATY411,Mark L. Asquino
06NEWDELHI761,Bob Blake
06RANGOON146,Off Tlmanlowe
06TELAVIV498,Richard H. Jones
06HARARE113,Christopher Dell
06ASUNCION119,Mark A. Stamilio
06SEOUL393,Alexander Vershbow
06SEOUL394,Alexander Vershbow
06BAKU157,Reno L. Harnish III
06RABAT177,Wayne Bush
06ALMATY425,Mark Asquino
06BANGKOK677,Alex A. Arvizu
06MASERU64,June Carter Perry
06KABUL467,Ronald Neumann
06KHARTOUM265,L. Wahid
06BAGHDAD310,Robert Ford
06SOFIA190,John Beyrle
06KIEV471,Aubrey Carlson
06JAKARTA1453,Tim Hefner
06KIEV473,For
06NEWDELHI802,Geoff Pyatt
06ANKARA443,Ross Wilson
06DUSHANBE237,Richard Hoagland
06ANKARA444,Nancy Mceldowney
06MOSCOW1083,Bruce Donahue
06ACCRA303,Chris Landberg
06MOSCOW1088,Bruce Donahue
06ROME324,Richard Boly
06TUNIS223,William Hudson
06BAKU163,Reno L. Harnish III
06RABAT181,Timothy Lenderking
06NEWDELHI803,Geoff Pyatt
06NEWDELHI804,Geoff Pyatt
06TUNIS224,William Hudson
06TUNIS227,William J. Hudson
06PARIS738,Josiah B. Rosenblatt
06SANTIAGO241,Emi L. Yamauchi
06ROME329,David Pearce
06WARSAW176,Kenneth Hillas
06TELAVIV515,Richard H. Jones
06KIEV477,Aubrey A. Carlson
06ANKARA451,Ross Wilson
06ANKARA453,Ross Wilson
06PARIS741,Josiah Rosenblatt
06THEHAGUE239,Chat Blakeman
06PARIS744,Josiah B. Rosenblatt
06BEIRUT322,Jeffrey Feltman
06BEIRUT323,Jeffrey D. Feltman
06MOSUL7,H. Carl Gettinger
06KIEV483,Aubrey A. Carlson
06BRIDGETOWN232,Sheila Peters
06WARSAW180,Ricard Rorvig
06ROME338,Acting Ecmin Richard Boly
06PORTAUPRINCE253,Timothy M. Carney
06LIMA461,Alexander Margulies
06SANTIAGO253,Emi L. Yamauchi
06KINGSTON230,Brenda Lagrange Johnson
06CARACAS288,Robert Downes
06CARACAS289,Robert Downes
06BRIDGETOWN239,Sheila Peters
06SANTIAGO255,Emi L. Yamauchi
06BOGOTA1082,Milton K. Drucker
06MOSUL8,H. Carl Gettinger
06KIRKUK24,Scott Dean
06JEDDAH102,Tatiana Gfoeller
06BUCHAREST199,Nicholas Taubman
06ABUDHABI335,Michele J. Sison
06BAGHDAD315,Robert S. Ford
06BAGHDAD317,David C. Litt
06BAGHDAD318,David C. Litt
06KIRKUK25,Rbell
06KIRKUK26,Rbell
06BAGHDAD319,Robert S. Ford
06PORTAUPRINCE259,Douglas M. Griffiths
06BAGHDAD320,Robert S. Ford
06NAIROBI511,Michael J. Fitzpatrick
06KIRKUK27,Scott Dean
06KABUL490,Ronald Neumann
06HILLAH16,Gary Anderson
06MOSUL9,Cameron P. Munter
06DUBAI522,Jason L. Davis
06SANAA266,Rso William Mellott
06KUWAIT397,Richard Lebaron
06BAGHDAD326,Robert Ford
06DAMASCUS404,Stephen A. Seche
06KUWAIT398,Richard Lebaron
06KUWAIT399,Richard Lebaron
06KUWAIT400,Richard Lebaron
06BAGHDAD328,Zalmay Khalilzad
06AMMAN840,Daniel Rubinstein
06BAGHDAD330,Zalmay Khalilzad
06BANGKOK684,Alexander A. Arvizu
06SANAA272,Nabeel Khoury
06BANGKOK689,Michael J. Delaney
06DUSHANBE239,Richard E. Hoagland
06BEIJING1992,Robert Griffiths
06DUBAI528,Jason L Davis
06DAKAR268,Robert P. Jackson
06MANILA526,Acting Pol/C Joseph L. Novak
06KHARTOUM270,Michael Honigstein
06MUSCAT146,William R. Stewart
06BAGHDAD332,Robert S. Ford
06BANGKOK700,Ralph L. Boyce
06BEIRUT324,Jeffrey Feltman
06MANAMA164,William T. Monroe
06RANGOON152,W. Patrick Murphy
06MANAMA165,Susan L. Ziadeh
06SANTIAGO257,Emi Lynn Yamauchi
06KINSHASA195,Roger Meece
06BAGHDAD338,Zalmay Khalilzad
06ROME342,Ronald P. Spogli
06DAMASCUS421,Stephen Seche
06MANAMA169,Susan L. Ziadeh
06COLOMBO196,James F. Entwistle
06NAIROBI525,Michael J. Fitzpatrick
06ABUDHABI371,Michele J. Sison
06BANGKOK706,Ralph L. Boyce
06NAIROBI527,William M. Bellamy
06DUBAI543,Jason L Davis
06NEWDELHI843,Geoff Pyatt
06KATHMANDU345,James F. Moriarty
06KATHMANDU346,James F. Moriarty
06KATHMANDU347,James F. Moriarty
06KATHMANDU348,James F. Moriarty
06KIRKUK29,Scott Dean
06KATHMANDU349,James F. Moriarty
